KEGG Pathway and Enzyme ID	Gene name
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	LRMP
	LMOD1
	ANXA11
	EEF2K
	LRMP
	MNX1
	LMOD1
	LRMP
	MNX1
	NOSTRIN
	SYNRG
	EEF2K
	SYNRG
	SNX10
	MEIS1
	TLCD5
	PRKCH
	ANXA11
	CTNNA1
	SNX10
	MNX1
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	CTNNA1
	SNX10
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	CRAT
	CTNNA1
	SNX10
	MNX1
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	RPL6
	TBCE
	MNX1
	ANKRD37
	CRAT
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	MNX1
	LRMP
	HLA-B
	CRAT
	RPL6
	LRMP
	MNX1
	SNX10
	CRAT
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	PRKCH
	RASGEF1B
	LRMP
	CRAT
	PRKCH
	CTNNA1
	HLA-B
	ANKRD37
	LRMP
	RPL6
	SNX10
	TLCD5
	CTNNA1
	RASGEF1B
	SNX10
	RPL6
	TNK2
	RASGEF1B
	RPL6
	TNK2
	RPL6
	RAB18
	RASGEF1B
	MEIS1
	RPL6
	TLCD5
	RAB18
	RASGEF1B
	MEIS1
	RPL6
	RASGEF1B
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	MEIS1
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	RASGEF1B
	MEIS1
	RASGEF1B
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	IL13
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	RAB18
	UFSP2
	IL13
	RASGEF1B
	TNK2
	RAB18
	TNK2
	RAB18
04070+2.7.11.13	PRKCH
	RAB18
04070+2.7.11.13	PRKCH
	TNK2
	TIMM17A
	TNK2
	PRKCH
	TNK2
	PRKCH
	HLA-B
	TXNDC2
	TNK2
	PRKCH
	TXNDC2
	MEIS1
	TNK2
	CTNNA1
	PRKCH
05170+2.7.11.1	TNK2
04714+2.7.11.1	TNK2
04151+2.7.11.1	TNK2
05165+2.7.11.1	TNK2
05163+2.7.11.1	TNK2
04150+2.7.11.1	TNK2
04926+2.7.11.1	TNK2
04660+2.7.10.2	TNK2
	PRKCH
	TXNDC2
	CEP192
	PRKCH
	OCIAD1
	PRKCH
	CEP192
	TXNDC2
	NOSTRIN
	NOSTRIN
	IL5
	EBF2
	NOSTRIN
	OCIAD1
	OCIAD1
	TXNDC2
	NOSTRIN
	IL5
	OCIAD1
	NOSTRIN
	EBF2
	NOSTRIN
	POC1B
	CXXC4
	EBF2
	NOSTRIN
	OCIAD1
	PAM
	OCIAD1
	ALB
	OCIAD1
	POC1B
	PRKCH
	UFSP2
	OCIAD1
	TMEM30B
	POC1B
	PTPN11
	USO1
	OCIAD1
	UFSP2
	OCIAD1
	UFSP2
	OCIAD1
	USO1
	SORT1
	UFSP2
	OCIAD1
	PAM
	UFSP2
	SPC25
	UFSP2
	OCIAD1
	SPC25
	C1orf122
	OCIAD1
	KANSL1
	SPC25
	AL355916.3
	OCIAD1
	POC1B
	KANSL1
	C1orf122
	POC1B
	FXR1
	POC1B
	PTPN11
	OCIAD1
	C1orf122
	PTPN11
	OCIAD1
	ALB
	FXR1
	PTPN11
	OCIAD1
	OCIAD1
	POC1B
	PTPN11
	SORT1
	PTPN11
	POC1B
	OCIAD1
	SORT1
	TBCE
	SORT1
	OCIAD1
	OCIAD1
	TIA1
	SORT1
	YRDC
	POC1B-GALNT4
	SORT1
	OCIAD1
	POC1B-GALNT4
	ALB
	RANBP6
	ALB
	RANBP6
	ALK
	ALB
	RANBP6
	CEP192
	ALB
	CHD4
	NRDC
	CEP192
	GALNT4
	ALB
	CEP192
	KANSL1
	FXR1
	KANSL1
	CEP192
	NRDC
	FXR1
	KANSL1
	FXR1
	KANSL1
	RASIP1
	CEP192
	KANSL1
	RASIP1
	FXR1
	CEP192
	FXR1
	ALB
	ITGB1
	FXR1
	TIA1
	LARGE2
	CEP192
	MSLN
	FXR1
	EMILIN2
	LARGE2
	MSLN
	LARGE2
	ALB
	ITGB1
	CEP192
	MSLN
	ITGB1
	AKIP1
	MSLN
	PAM
	FXR1
	MSLN
	QPCTL
	MSLN
	KANSL1
	CASC1
	MSLN
	QPCTL
	HLA-B
	MSLN
	ITGB1
	QPCTL
	IRF1
	LARGE2
	TIA1
	ITGB1
	TIA1
	IRF1
	LARGE2
	SWSAP1
	ITGB1
	LARGE2
	ITGB1
	IRF1
	NRDC
	ITGB1
	PAM
	AKIP1
	ITGB1
	LPA
	ITGB1
	AKIP1
	LPA
	IRF1
	LPA
	NRDC
	ITGB1
	AKIP1
	IRF1
	IRF1
	ITGB1
	AKIP1
	PREX1
	ITGB1
	AKIP1
	ITGB1
	AKIP1
	IRF1
	ALK
	AKIP1
	ITGB1
	ITGB1
	AKIP1
	TBCE
	SNRPD2
	PPEF2
	CASC1
	PAM
	AKIP1
	TBCE
	SNRPD2
	AKIP1
	CASC1
	SNRPD2
	CASC1
	CHD4
	PAM
	SNRPD2
	SNRPD2
	SNRPD2
	TBCE
	AC116366.3
	SNRPD2
	CASC1
	AC116366.3
	AC116366.3
	TIA1
	C11orf16
	POLE2
	CHD4
04658+3.1.3.16	PPEF2
05235+3.1.3.16	PPEF2
04660+3.1.3.16	PPEF2
	TBCE
04658+3.1.3.16	PPEF2
05235+3.1.3.16	PPEF2
04660+3.1.3.16	PPEF2
	TBCE
	C11orf16
	TBCE
	SLC19A2
	POLE2
	TBCE
	SLC19A2
	CASC1
	TBCE
	CASC1
04658+3.1.3.16	PPEF2
05235+3.1.3.16	PPEF2
04660+3.1.3.16	PPEF2
	SLC19A2
	C11orf16
	ALK
	TBCE
	POLE2
	PREX1
	CTNNA1
	POLE2
	ALK
	MTF1
	CTNNA1
	PREX1
	TBCE
	TBCE
	RING1
	CASC1
	TBCE
	CASC1
	CTNNA1
	TBCE
	TBCE
	LLGL1
	TBCE
	ALK
	TBCE
	TBCE
	CTNNA1
	FBXO46
	TBCE
	MOV10L1
	CTNNA1
	TBCE
	FBXO46
	TBCE
	FBXO46
	CTNNA1
	TBCE
	LLGL1
	TBCE
	TBCE
	MOV10L1
	ZNF629
	TBCE
	GLE1
	CTNNA1
	TBCE
	MOV10L1
	PSMD7
	AC083977.1
	TBCE
	GLE1
	TBCE
	TBCE
	MOV10L1
	BHMG1
	PSMD7
	BRD4
	TIA1
	TBCE
	PSMD7
	TBCE
	MOV10L1
	KLF15
	PSMD7
	TBCE
	TBCE
	BRD4
	TBCE
	MOV10L1
	TBCE
	BRD4
	FLII
	TBCE
	MOV10L1
	CNOT1
	ANP32E
	MOV10L1
	BRD4
	F5
	TBCE
	MOV10L1
	RGL3
	TIA1
	ANP32E
	F5
	RGL3
	BRD4
	CHD4
	BRD4
	CHD4
	PPP2R2D
	TBCE
	BRD4
	ANP32E
	CHD4
	TTC14
	TBCE
	ANP32E
	CHD4
	SFTPC
	TIA1
	TTC14
	SCRG1
	SFTPC
	TTC14
	ANP32E
	IZUMO1
	SFTPC
	TTC14
	CNOT1
	MKX
	SCRG1
	SFTPC
	FLII
	CHD4
	TIA1
	CNOT1
	ANP32E
	IZUMO1
	MKX
	TTC14
	SFTPC
	MKX
	CHD4
	SFTPC
	IZUMO1
	TTC14
	ANP32E
	SFTPC
	CNOT1
	PPP2R2D
	MKX
	IZUMO1
	CHD4
	TTC14
	TIA1
	ANP32E
	PPP2R2D
	CHD4
	ANP32E
	WDFY3
	TTC14
	CHD4
	PPP2R2D
	TTC14
	CNOT1
	CHD4
	ANP32E
	CHD4
	CNOT1
	PPP2R2D
	CNOT1
	CHD4
	ATP2B1
	CNOT1
	PPP1R10
	RGL3
	WDFY3
	CHD4
	B3GALNT2
	CNOT1
	CHD4
	CNOT1
	ATP2B1
	LMO7
	CHD4
	CTNNA1
	B3GALNT2
	CNOT1
	ATP2B1
	CHD4
	B3GALNT2
	CNOT1
	RGL3
	CTNNA1
	ATP2B1
	CNOT1
	CHD4
	WDFY3
	RGL3
	CTNNA1
	CNOT1
	ATP2B1
	WDFY3
	CHD4
	WDFY3
	CNOT1
	PDE3B
	CHD4
	RGL3
	CHD4
	ATP2B1
	PDE3B
	RGL3
	CHD4
	ATP2B1
	CHD4
	BMP5
	BCL7C
	CHD4
	BCL7C
	CTNNA1
	CD59
	LGI3
	BCL7C
	CD59
	CHD4
	LGI3
	CD59
	CHD4
	CD59
	BCL7C
	LGI3
	IL33
	CD59
	CD59
	LGI3
	MRPS18B
04070+3.1.4.11	PLCE1
00562+3.1.4.11	PLCE1
	CD59
04070+3.1.4.11	PLCE1
00562+3.1.4.11	PLCE1
	VPS52
	IL33
	VPS52
	MRPS18B
	IL33
	CD59
04070+3.1.4.11	PLCE1
00562+3.1.4.11	PLCE1
	IL33
	CTNNA1
	CHD4
	CD59
00910+4.2.1.1	CA14
	CD59
	EPOR
	CTNNA1
00910+4.2.1.1	CA14
	CHD4
	EPOR
	CD59
	CHD4
	CC2D2A
	CTNNA1
	CTNNA1
	CD59
	CD59
	CD59
	CA14
	CD59
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
00910+4.2.1.1	CA14
	CTNNA1
	CHST5
	ARID4B
	CTNNA1
	CHST5
	CTNNA1
	AL049629.2
	AL049629.2
	CTNNA1
	AC006064.6
	AL049629.2
	EPOR
	AL049629.2
	FKBP8
	EPOR
	AC006064.6
	CTNNA1
	LMO7
	SELP
	EPOR
	ATP8A2
	CTNNA1
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	CTNNA1
	C11orf91
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	FKBP8
	ATG3
	C11orf91
	GABARAPL2
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	CTNNA1
	GABARAPL2
	SELP
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	ATG3
	GABARAPL2
	FKBP8
	GABARAPL2
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	FKBP8
	SELP
	CTNNA1
	LMO7
	ELF3
	SELP
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	CTNNA1
	LMO7
	FKBP8
	ADAT1
	SELP
	CTNNA1
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	SELP
	FKBP8
	ADAT1
	FKBP8
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	LMO7
	FKBP8
	LRRTM2
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	ELF3
	ATP8A2
	LRRTM2
	ATG3
	PAK6
	ELF3
	FKBP8
	LRRTM2
	SDC4
	ATG3
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	PPCDC
04070+3.1.3.36	INPP5B
00562+3.1.3.36	INPP5B
	LMO7
	FKBP8
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	ATP8A2
	FKBP8
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	FKBP8
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	SHANK1
	PPCDC
	LMO7
	FKBP8
	ELF3
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	EXOC7
	LMO7
	IL37
	LMO7
05170+2.7.11.1	PAK6
04714+2.7.11.1	PAK6
04151+2.7.11.1	PAK6
05165+2.7.11.1	PAK6
05163+2.7.11.1	PAK6
04150+2.7.11.1	PAK6
04926+2.7.11.1	PAK6
	ADAT1
00561+3.1.3.4	LPIN2
00564+3.1.3.4	LPIN2
00565+3.1.3.4	LPIN2
00600+3.1.3.4	LPIN2
	PPCDC
	LMO7
00561+3.1.3.4	LPIN2
00564+3.1.3.4	LPIN2
00565+3.1.3.4	LPIN2
00600+3.1.3.4	LPIN2
	LMO7
	PPCDC
	HAND2
00561+3.1.3.4	LPIN2
00564+3.1.3.4	LPIN2
00565+3.1.3.4	LPIN2
00600+3.1.3.4	LPIN2
	LMO7
	PPCDC
	LMO7
	IL37
	PPCDC
	HAND2
	PPCDC
04070+3.1.3.36	INPP5B
00562+3.1.3.36	INPP5B
	PTPA
	PTPA
	FSD1
	LMO7
	SLC35A5
	TPD52L3
04070+3.1.3.36	INPP5B
00562+3.1.3.36	INPP5B
	LMO7
	ERAP2
	HAND2
	ADAT1
	RIMBP3
	SLC35A5
	TPD52L3
	ERAP2
	LMO7
	IL37
	SLC35A5
	LMO7
	TPD52L3
	PTPA
	EXOC7
	IL37
	SLC35A5
	FTSJ3
	ADAT1
04070+3.1.3.36	INPP5B
00562+3.1.3.36	INPP5B
	ERAP2
	AC023490.5
	ADAT1
	STYX
	ERAP2
	IL37
	TM9SF4
	ERAP2
	PTPA
04070+3.1.3.36	INPP5B
00562+3.1.3.36	INPP5B
	ADAT1
	LMO7
	ERAP2
04070+3.1.3.36	INPP5B
00562+3.1.3.36	INPP5B
	STYX
	ADAT1
	ERAP2
	SLC35A5
	PTPA
	AC009163.3
	SHANK1
	PTPA
	TM9SF4
	FSD1
	PTPA
	SHANK1
	FLII
	FSD1
	ERAP2
	SHANK1
	PTPA
	TM9SF4
	EXOC7
	FSD1
	SHANK1
	TM9SF4
	FTSJ3
	TM9SF4
	PTPA
	PTPA
	FUT1
	PTPA
	PTPA
	FTSJ3
	FUT1
	FSD1
	FTSJ3
	PTPA
	FTSJ3
	PTPA
	FTSJ3
	SCYL1
	COQ10A
	TMEM231
	SCYL1
	PTPA
	C1orf54
	SCYL1
	RANGRF
	SCYL1
	FTSJ3
	FTSJ3
	RANGRF
	PTPA
	C1orf54
	TMEM231
	COQ10A
	RANGRF
	PTPA
	TMEM231
	C1orf54
	FGF21
	PTPA
	SLC13A3
	RANGRF
	FGF21
	PTPA
	HABP2
	COQ10A
	TMEM231
	PTPA
	COQ10A
	HABP2
	TMEM231
	SCYL1
	UCHL3
	PTPA
	DIPK2B
	COQ10A
	UCHL3
	PTPA
	SLC13A3
	TMEM231
	PTPA
	EXOC7
	BUB1B
	ROBO3
	SCYL1
	ILF3
	UCHL3
	DIPK2B
	ROBO3
	SCYL1
	EXOC7
	PTPA
	PTPA
	PTPA
	CFAP100
	EXOC7
	SLC13A3
	CC2D2A
	SCYL1
	FLII
	CFAP100
	SLC13A3
	ILF3
	CFAP100
	SLC13A3
	ASCL3
	EXOC7
	SLC13A3
	EXOC7
	ILF3
	BUB1B
	SLC13A3
	ILF3
	SLC13A3
	BUB1B
	ILF3
	BORCS5
	EXOC7
	SLC25A35
	SLC13A3
	ILF3
	RNPEP
	BUB1B
	SCYL1
	LNPEP
	SLC13A3
	RNPEP
	ILF3
	SLC25A35
	BORCS5
	RNPEP
	ILF3
	BORCS5
	EXOC7
	LNPEP
	ILF3
	ARID4B
	SLC25A35
	SLC25A35
	EXOC7
	ILF3
	BUB1B-PAK6
	ARID4B
	CTF1
	RNPEP
	EXOC7
	PSMC5
	SLC25A35
	CTF1
	ARID4B
	SLC25A35
05170+2.7.11.1	TP53RK
04714+2.7.11.1	TP53RK
04151+2.7.11.1	TP53RK
05165+2.7.11.1	TP53RK
05163+2.7.11.1	TP53RK
04150+2.7.11.1	TP53RK
04926+2.7.11.1	TP53RK
	EXOC7
	NPC1L1
	ARID4B
05170+2.7.11.1	TP53RK
04714+2.7.11.1	TP53RK
04151+2.7.11.1	TP53RK
05165+2.7.11.1	TP53RK
05163+2.7.11.1	TP53RK
04150+2.7.11.1	TP53RK
04926+2.7.11.1	TP53RK
	WDR1
	ILF3
	NPC1L1
	EXOC7
	NPC1L1
	ILF3
	ILF3
	NPC1L1
	ILF3
	RNPEP
	PSMA5
	ILF3
	FLII
	ILF3
	ARID4B
	ILF3
	APH1A
	ARID4B
	RNPEP
	ILF3
	RBFOX3
	ILF3
	PSMA5
	RBFOX3
	RBFOX3
	ILF3
	FBXO11
	APH1A
	FBXO11
	NPIPB15
	CYP2R1
	RBFOX3
	APH1A
	CYP2R1
	RBFOX3
	RBFOX3
	RBFOX3
	APH1A
	C1orf112
	CYP2R1
	FLII
	RBFOX3
	FBXL19
	CYP2R1
	RBFOX3
	SRP68
	FLII
	CYP2R1
	C1orf112
	C1orf112
	CYP2R1
	NDRG2
	NDRG2
	FLII
	TBCE
00240+2.7.4.9	DTYMK
	TBCE
	DTYMK
	FLII
00240+2.7.4.9	DTYMK
	DTYMK
00240+2.7.4.9	DTYMK
	TBCE
	COMMD5
	FLII
	TBCE
	SRP68
	TBCE
	TBCE
	COMMD5
	FLII
	TBCE
	FBXL19
	TBCE
00600+3.1.4.12	ENPP7
	WDR1
	TBCE
	FLII
	SRP68
	PSMC5
00600+3.1.4.12	ENPP7
	COMMD5
	REPIN1
	TBCE
	FLII
	TBCE
	FLII
	BRF2
	PSMC5
	TBCE
	STEAP2
	TBCE
	CLEC18B
	COMMD5
	PSMC5
	TBCE
	COMMD5
	PSMC5
	SRP68
	REPIN1
	BRF2
	TBCE
	COMMD5
	REPIN1
	BRF2
	TBCE
	SRP68
	BRF2
	TBCE
	COMMD5
	SRP68
	TBCE
	TBCE
	REPIN1
	PSMC5
	WDR1
	REPIN1
	DYNC2H1
	CBX2
	REPIN1
	REPIN1
	CBX2
	FBXL19
	C1orf112
	REPIN1
	FBXL19
	CLEC18B
	WDR1
	WDR1
	C1orf112
	REPIN1
	REPIN1
	CLEC18B
	C1orf112
	FBXL19
	CLEC18B
	ZACN
	FBXL19
04658+3.1.3.16	DUSP16
05235+3.1.3.16	DUSP16
04660+3.1.3.16	DUSP16
	OAZ2
	C1orf112
	REPIN1
	FBXL19
	ADGRA2
	RXRB
	FBXL19
	ROBO3
	ZACN
	DUSP16
	FBXL19
	ZACN
	C1orf112
	DUSP16
	OAZ2
	REPIN1
	OAZ2
	RXRB
	REPIN1
	REPIN1
04658+3.1.3.16	DUSP16
05235+3.1.3.16	DUSP16
04660+3.1.3.16	DUSP16
	OAZ2
	METTL18
	PSMC5
	IL23A
	ORAI3
	NEUROD4
	PSMC5
	METTL18
	RXRB
	ORAI3
	GNG4
	PSMC5
	METTL18
	RXRB
	ORAI3
	GNG4
	ORAI3
	GNG4
	SYPL2
	ZNF775
	PSMC5
	GNG4
	ZNF775
	GNG4
	PSMC5
	STEAP2
	ZNF775
	CREBL2
	PSMC5
	NDRG2
	STEAP2
	TMEM60
	LRRIQ4
	CBX8
	AC073111.4
	STEAP2
	FBXO11
	AC073111.4
	CBX8
	STEAP2
	TFRC
	PTH1R
	CBX8
	AC073111.4
	OR9K2
	PTH1R
	MDC1
	CLEC11A
	FBXO11
	PTH1R
	SLC39A7
	STEAP2
	MDC1
	OR9K2
	STEAP2
	OR9K2
	NDRG2
	ADGRA2
	CLEC11A
	FBXO11
	STEAP2
	CLEC11A
	ARPC1B
	OR10A7
	ADGRA2
	STEAP2
	ARPC1B
	MDC1
	CC2D2A
	AC113348.1
	ATXN7L2
	OR6C74
	KIAA0319
	MDC1
	PTH1R
	STK38
	ARPC1B
	MDC1
	CC2D2A
	KIAA0319
	FBXO11
	PTH1R
	SLC39A7
	OSBPL9
	PTH1R
	KIAA0319
	SLC39A7
	PTH1R
	NDRG2
	KIAA0319
	CBX4
	SCYL3
	CBX4
	TRIM69
	CYP24A1
	NDRG2
	SCYL3
	CBX4
	MDC1
	SCYL3
	ATXN7L2
	ARPC1B
	KIAA0319
	ARPC1B
	KIAA0319
	NDRG2
	STEAP1
	SCYL3
	RBPMS2
	NDRG2
	STEAP1
	RSAD1
	TRIM69
	ZNF354A
	TRIM69
	ZNF354A
	TRIM69
	ZNF354A
	RSAD1
	RBPMS2
	AC113348.2
	NDRG2
	ARPC1B
	RSAD1
	TRIM69
	RSAD1
	ARPC1B
	ARPC1B
	RSAD1
	RPE65
	ARPC1B
	NDRG2
	TRIM69
00100+1.14.15.16	CYP24A1
	ARPC1B
	TRIM69
	NDRG2
	ARPC1B
	NDRG2
	CYB561D1
	ADRA2A
	NDRG2
	ARPC1B
	GPR32
	NDRG2
	CYB561D1
	ZNF7
	SELL
	MYL3
	SELL
	TFRC
	ARPC1B
	MYL3
	ERAS
	ARPC1B
	CYB561D1
	ERAS
	ZNF711
	MYL3
	NDRG2
	CYP24A1
	SELL
	ZNF711
	MYL3
	ZNF711
	AC010325.1
	MYL3
	CYB561D1
	AC010325.1
	AC010325.1
	MYL3
	KCND2
	CYB561D1
	CYB561D1
	KCND2
	NDRG2
	ZNF7
	CYB561D1
	TFRC
	CYB561D1
	ZNF7
	NDRG2
	UMODL1
	AL445238.1
	ACP4
	TFRC
	NDRG2
	ZNF7
	CYB561D1
	NDRG2
	UMODL1
	NDRG2
	NDRG2
	NDRG2
	PTCD1
	AMIGO1
	UMODL1
	PTCD1
	UMODL1
	AMIGO1
	ZNF7
	NDRG2
	PTCD1
	NDRG2
	FCGRT
	ZNF7
	PTCD1
	NDRG2
	ZNF7
	FCGRT
	LTBP3
	NDRG2
	MSH6
	NDRG2
00983+2.5.1.18	GSTM5
00980+2.5.1.18	GSTM5
00480+2.5.1.18	GSTM5
00982+2.5.1.18	GSTM5
	ZNF7
	FCGRT
	NDRG2
	FCGRT
	NDRG2
	ZNF7
	TFRC
00983+2.5.1.18	GSTM5
00980+2.5.1.18	GSTM5
00480+2.5.1.18	GSTM5
00982+2.5.1.18	GSTM5
	ZNF7
	AGTR1
	FCGRT
	GSTM5
	NDRG2
	UMODL1
	NDRG2
	FCGRT
	UMODL1
00983+2.5.1.18	GSTM5
00980+2.5.1.18	GSTM5
00480+2.5.1.18	GSTM5
00982+2.5.1.18	GSTM5
	AGTR1
	MSH6
	UMODL1
	UMODL1
	SELE
	AGTR1
	LTBP3
	UMODL1
	FCGRT
	UMODL1
	MSH6
	ARL8A
	MSH6
	FCGRT
	ZXDC
	AGTR1
	MSH6
	AGTR1
	ARL8A
	ZXDC
	MSH6
	AGTR1
	MSH6
	SELE
	SELE
	FCGRT
	ZXDC
	AGTR1
	FCGRT
	AGTR1
	NAAA
	SELE
	GPR37L1
	FCGRT
	SELE
	ENPEP
	ANO7
	NDRG2
	NAAA
	LTBP3
	NAAA
	NOP2
	SELE
	NDRG2
	LTBP3
	NRAP
	NAAA
	LTBP3
	NDRG2
	IL36G
	NAAA
	MSH6
	ENPEP
	NDRG2
	NDRG2
	NAAA
00983+2.5.1.18	GSTM3
00980+2.5.1.18	GSTM3
00480+2.5.1.18	GSTM3
00982+2.5.1.18	GSTM3
	GPR19
	NDRG2
	MSH6
	IL10RA
	MSH6
	NDRG2
	NDRG2
	GPR19
	MSH6
	NDRG2
	NDRG2
	IL36G
	NDRG2
	OSBPL9
	OSBPL9
	GPR19
	LTBP3
	NDRG2
	NDRG2
05170+2.7.11.1	DMPK
04714+2.7.11.1	DMPK
04151+2.7.11.1	DMPK
05165+2.7.11.1	DMPK
05163+2.7.11.1	DMPK
04150+2.7.11.1	DMPK
04926+2.7.11.1	DMPK
	GPR19
	CIART
00983+2.5.1.18	GSTM3
00980+2.5.1.18	GSTM3
00480+2.5.1.18	GSTM3
00982+2.5.1.18	GSTM3
	NDRG2
	LTBP3
00970+6.1.1.9	VARS
	CPSF4
	NDRG2
	LTBP3
	OSBPL9
	IL36G
	CPSF4
	NDRG2
	LTBP3
00970+6.1.1.9	VARS
	MSH6
00983+2.5.1.18	GSTM3
00980+2.5.1.18	GSTM3
00480+2.5.1.18	GSTM3
00982+2.5.1.18	GSTM3
	HAMP
	NDRG2
	NRAP
	LTBP3
	CC2D2A
	ANO7
	NDRG2
	LYST
	ANO7
	YPEL5
	NDRG2
	HAMP
	CIART
